id,name,host_id,host_name,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group,city,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month
34253916,The Fraser Flat - Convenient and Comfortable,258620582,Greg,t,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.24227,-123.08877,Guest suite,Entire home/apt,4,1,2,2,$117.00,3,29,27,6.86
34254368,1800 SQ FT LUXURY ALL YOURS! + HOTEL AMENITIES,258626499,Kim,f,West End,1,1,f,West End,,Vancouver,49.28744,-123.1273,Apartment,Entire home/apt,7,3.5,2,2,"$1,501.00",2,1125,4,1.08
34256310,Hip private room downtown Vancouver,168234687,Waldo,f,West End,4,4,t,West End,,Vancouver,49.28164,-123.12855,Apartment,Private room,2,1,1,1,$75.00,1,7,39,8.48
34257616,Downtown Vancouver Private Room Character apt.,7526525,Isamu,f,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.27918,-123.12305,Apartment,Private room,4,1,1,2,$168.00,2,1124,7,1.54
34258439,Cozy Two Bedroom Garden Suite with Private Patio,31240662,Amy,t,Riley Park,1,1,t,Riley Park,,Vancouver,49.24561,-123.09625,House,Entire home/apt,5,1,2,3,$89.00,1,90,25,6.2
34260857,Dream Home - 4,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.21869,-123.08348,House,Private room,2,1,1,1,$50.00,1,90,3,0.78
34262368,6808-3 Bright bedroom near Skytrain & Downtown,156460473,Ricky,f,Oakridge,14,14,t,Oakridge,,Vancouver,49.22385,-123.11865,House,Private room,2,2,1,1,$75.00,1,1125,16,3.43
34277321,"Central Vancouver, 3 bedroom 4 bed accommodation.",93656954,Mark,f,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.24717,-123.06414,Guest suite,Entire home/apt,5,1,3,4,$130.00,5,51,6,2
34278517,Mid-Century Modern- luxurious family home.,128580342,Victoria,f,Oakridge,1,1,f,Oakridge,,Vancouver,49.22523,-123.12053,Bungalow,Entire home/apt,7,1.5,3,3,$399.00,2,30,6,2.5
34278849,3 BR Unique/a bit of glam close to transit/freeway,62943934,Steve,f,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.23786,-123.03867,House,Entire home/apt,6,2,3,3,$200.00,1,28,22,6.47
34283018,Coal harbour extended stay 1.5 br best monthly,243398221,FuiFeng,f,West End,6,6,f,West End,,Vancouver,49.28664,-123.12649,Condominium,Entire home/apt,3,1,1,3,$128.00,30,1125,1,0.47
34284529,Dream Home - 3,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.21938,-123.08467,House,Private room,2,1,1,1,$79.00,1,90,2,0.44
34285756,SPACIOUS MODERN BREATHTAKING VIEWS & FREE PARKING,258852866,Thomas,f,Gastown,1,1,f,Downtown Eastside,,Vancouver,49.2837,-123.10728,Apartment,Entire home/apt,5,2,2,2,$328.00,3,1125,11,2.56
34285936,Private master bedroom by the beach,23356991,Daisy,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27694,-123.13234,Apartment,Private room,2,1,1,1,$180.00,2,30,22,5.08
34286992,1 Bdr Yaletown Condo - Everything near by!,66273051,Alex,f,Yaletown,1,1,f,Downtown,,Vancouver,49.276,-123.12081,Apartment,Entire home/apt,2,1,1,1,$501.00,30,1125,0,
34291781,1 bedroom with private bath in Vancouver Westside,255866156,Anna,f,Marpole,2,2,f,Marpole,,Vancouver,49.21015,-123.14778,House,Private room,2,1,1,1,$79.00,1,30,12,2.98
34305718,Modern-Heritage-Garden Suite Steps to the Drive,258890139,Laura,f,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27188,-123.06217,Guest suite,Entire home/apt,2,1,0,1,$105.00,3,1125,12,2.98
34308691,Spacious New&Cozy Private 2BD Suite in Quilchena,259011680,Yating,t,Arbutus Ridge,2,2,f,Arbutus Ridge,,Vancouver,49.23958,-123.15783,House,Entire home/apt,4,1,2,2,$148.00,2,1125,15,4.41
34309403,IN THE CLOUDS  - 2 BEDROOM - FREE SECURED PARKING,64269803,Laurel,f,Yaletown,1,1,f,Downtown,,North Vancouver,49.2749,-123.12093,Apartment,Entire home/apt,2,1,2,2,$249.00,30,1125,10,2.26
34311137,Cozy Private Suite in the heart of East Vancouver!,259029513,Jon,f,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.24361,-123.0528,Guest suite,Entire home/apt,3,1,1,1,$95.00,3,1125,18,4.5
34312526,Vancouver west 2BR near UBC/Beach/Airport/Downtown,99853564,Ivy,f,Kitsilano,3,3,t,Kitsilano,,Vancouver,49.26159,-123.18572,House,Entire home/apt,5,1.5,2,4,$295.00,1,29,22,5.45
34312548,"Apple TV, netflix, bed sofa and private bath",47136309,Caroline,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.26224,-123.03533,House,Entire home/apt,4,1,1,1,$57.00,1,1125,24,5.9
34312773,"Cozy room with netflix, lock & wifi",47136309,Caroline,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.26323,-123.03611,House,Private room,1,1,1,1,$45.00,1,1125,16,3.61
34312854,4 million Luxury Home: 6 bedrooms/5.5 washrooms,259040715,Qunying,f,,1,1,f,Oakridge,,Vancouver,49.22949,-123.11482,House,Entire home/apt,12,5.5,6,6,$699.00,1,1125,11,2.7
34314864,furnished private bedroom 2,321947,Steve,t,Grandview-Woodland,3,3,f,Grandview-Woodland,,Vancouver,49.26776,-123.06015,House,Private room,1,1,1,1,$50.00,1,30,11,2.44
34315276,Bright and Modern 1 Bed Olympic Village Suite!,7055062,Mo,t,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26968,-123.10733,Apartment,Entire home/apt,2,1,1,1,$188.00,2,1125,19,4.6
34315293,century-old heritage house,321947,Steve,t,Grandview-Woodland,3,3,f,Grandview-Woodland,,Vancouver,49.26618,-123.05997,House,Entire home/apt,3,2,3,3,$150.00,1,60,10,4
34316659,Big Lucky@别墅一层2×room近UBC/YVR /DT/购物步行5分钟温哥华西区最方便社区,132356031,Yumin,f,Kerrisdale,3,3,f,Kerrisdale,,Vancouver,49.23088,-123.16,Guest suite,Entire home/apt,4,1,2,2,$160.00,1,1125,8,2.2
34318990,One bedroom With pvt washroom in Kits ( room 1),149739236,Tania,f,Kitsilano,4,4,t,Kitsilano,,Vancouver,49.26442,-123.15967,Townhouse,Private room,2,1,1,1,$90.00,1,91,3,3
34319261,LOCATION!! Central downtown-Cozy Private room,259095773,Judy&Henry,f,West End,1,1,f,West End,,Vancouver,49.28458,-123.12906,Apartment,Private room,2,1,1,1,$119.00,2,1125,27,8.02
34319311,Quaint Apartment in Iconic Coal Harbour,16307369,Anisha,f,West End,1,1,t,West End,,Vancouver,49.28833,-123.12999,Apartment,Entire home/apt,3,1,1,1,$150.00,3,14,11,2.56
34319733,Beautiful 2 bdrm + 2 bath + 1 parking Downtown,259103152,Brenda,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27804,-123.10828,Condominium,Entire home/apt,4,2,2,2,$250.00,2,180,24,5.45
34334347,Beautiful house with mountain view,17732333,Jacinthe,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25273,-123.07768,House,Entire home/apt,6,2,3,3,$189.00,2,1125,5,1.85
34339291,AWESOME 2 BED DOWNTOWN BEST LOCATION w/ Parking,36911833,James,t,,1,1,f,Downtown,,Vancouver,49.27836,-123.10715,Condominium,Entire home/apt,5,2,2,2,$299.00,2,1125,23,5.7
34339479,Sweet house with 5 Bedrooms in Vancouver,259249645,Hans,f,Marpole,1,1,f,Marpole,,Vancouver,49.21036,-123.124,House,Private room,8,3.5,5,5,$501.00,2,1125,19,5
34341419,Vicky's  convenient Two bedroom Suit,96513748,Yang,f,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.23645,-123.03976,House,Entire home/apt,2,1,2,2,$79.00,1,1125,15,3.41
34343115,Dream Home - 1,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.21908,-123.08318,House,Private room,2,1,1,1,$65.00,1,90,5,1.09
34343345,Dream Home - 6,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.2191,-123.08325,House,Private room,2,1,1,1,$65.00,1,90,13,2.85
34343732,Budget Suite near the airport 3 bdrm,259287690,Zachary,f,Marpole,1,1,f,Marpole,,Vancouver,49.2177,-123.11712,Guest suite,Entire home/apt,8,1.5,3,3,$177.00,1,30,11,2.7
34343957,Vancouver Convenient Home,199242581,Daniel,f,Killarney,6,6,f,Killarney,,Vancouver,49.22979,-123.02478,House,Entire home/apt,2,1,1,1,$195.00,1,180,7,1.65
34343991,Sleek Studio w/ Stunning Views,259293242,Robert,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27928,-123.10668,Condominium,Entire home/apt,2,1,0,1,$95.00,30,1125,2,0.98
34344517,The Best Water View in Vancouver,35916381,James,f,Richmond,2,2,f,Downtown,,North Vancouver,49.28881,-123.12487,Condominium,Private room,2,1,1,1,$90.00,1,210,30,6.87
34345997,Stylin' Strathcona Subpenthouse,1689304,Andrea,t,Downtown Eastside,1,1,t,Downtown Eastside,,Vancouver,49.28067,-123.08241,Condominium,Entire home/apt,2,1,1,1,$166.00,2,1125,21,5.16
34346986,6808-2 Comfort Queen bedroom near Skytrain&Airport,156460473,Ricky,f,Oakridge,14,14,t,Oakridge,,Vancouver,49.22368,-123.11899,House,Private room,2,2,1,1,$60.00,1,1125,14,3.11
34348550,One Bedroom Apt near Stanley Park/English Bay,257475866,Jessica,t,,2,2,f,West End,,Vancouver,49.29135,-123.13456,Apartment,Entire home/apt,2,1,1,1,$101.00,4,1125,19,4.67
34364321,Two bedrooms new laneway house,259011680,Yating,t,Arbutus Ridge,2,2,f,Arbutus Ridge,,Vancouver,49.23904,-123.1581,House,Entire home/apt,4,1,2,2,$147.00,2,1125,5,1.3
34365949,St.George's私校对面的家,259446598,大熊,f,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.24531,-123.18936,Guesthouse,Private room,2,1,1,1,$118.00,3,30,4,1.64
34366571,Beautiful brand NEW private condo w/Mountain Views,103126048,Nick,t,Marpole,1,1,f,Marpole,,Vancouver,49.21163,-123.11418,Condominium,Entire home/apt,4,1,1,2,$99.00,1,14,20,5.13
34367033,Luxury Boutique 2 Bed 2 Bath Suite,245847291,Derick,t,Marpole,13,13,f,Marpole,,Vancouver,49.2125,-123.11588,Apartment,Entire home/apt,4,2,2,2,$155.00,30,1125,1,0.37
34368772,Cozy Bright Like New Suite Close to Everything,259463161,Ron,f,Dunbar-Southlands,2,2,f,Dunbar Southlands,,Vancouver,49.24194,-123.19251,Guest suite,Entire home/apt,2,1,1,1,$75.00,120,365,0,
34372955,All the comforts of home! Sleeps 4 guests,259511919,Jennifer,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27948,-123.10838,Condominium,Entire home/apt,4,1,1,1,$150.00,2,29,20,4.69
34373335,Master Bdr+ Private Bath,64442254,Ben,t,Downtown Vancouver,5,5,f,Downtown,,Vancouver,49.28706,-123.12371,Condominium,Entire home/apt,2,1,1,1,$160.00,3,30,6,1.78
34373628,Entire Point Gray Home - Close to Downtown and UBC,259517159,Themys,f,Point Grey/University of British Columbia,1,1,f,West Point Grey,,Vancouver,49.26242,-123.19591,House,Entire home/apt,6,2.5,3,3,$501.00,2,90,9,3.1
34374316,Central 3-level Townhouse with Rooftop Patio (D),81989921,Steve,t,Downtown Vancouver,8,8,f,West End,,Vancouver,49.28658,-123.13233,Townhouse,Entire home/apt,4,1.5,2,2,$450.00,5,1125,9,2.37
34388340,Private Penthouse Beside Beach with Rooftop Patio,503312,Karmel (Rachel),f,Kitsilano,7,7,t,Kitsilano,,Vancouver,49.26905,-123.18313,Apartment,Entire home/apt,4,2.5,2,2,$897.00,7,1125,1,0.77
34389925,Rare Luxury Townhouse! 100 Walkscore! Hot Tub!,218992536,Aaron,f,,3,3,f,Downtown,,Vancouver,49.27937,-123.1185,Townhouse,Entire home/apt,10,2,4,4,$897.00,1,1125,20,4.41
34392959,"Simple Nest to Rest- close to UBC, Kitsilano",259637545,Sabrina,t,Dunbar-Southlands,2,2,f,Dunbar Southlands,,Vancouver,49.25799,-123.19226,House,Entire home/apt,6,1,2,3,$130.00,1,30,20,5.26
34393605,West Main Cozy Home monthly rent,76758960,Teresa,f,,2,2,f,Sunset,,Vancouver,49.22116,-123.10247,House,Entire home/apt,4,1,2,2,$89.00,30,364,2,0.67
34395387,195 2 bedroom View suite Downtown,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.27669,-123.12733,Condominium,Entire home/apt,4,1,2,2,$102.00,90,180,0,
34398004,Luxury Apartment in Yaletown with hotel amenities,82874575,Chris,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27417,-123.12738,Apartment,Entire home/apt,3,1,1,1,$225.00,3,1125,2,0.53
34399029,Centrally located clean and bright one bedroom apt,100966366,Ian,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.27009,-123.102,Apartment,Entire home/apt,2,1,1,1,$173.00,3,27,3,1.34
34399605,Modern and beautiful 2 bedroom suite with parking,251615639,Indu,t,Fraserview,3,3,t,Victoria-Fraserview,,Vancouver,49.21892,-123.0743,Guest suite,Entire home/apt,5,1,2,1,$128.00,1,15,48,11.08
34400015,Fully furnished - Spacious apartment in Vancouver,5159489,Aline,f,Marpole,1,1,f,Marpole,,Vancouver,49.20658,-123.13555,Apartment,Private room,2,1,1,1,$58.00,3,50,2,0.52
34400711,"Room in bright, large house w/easy access downtown",210739403,Timothy,t,Marpole,2,2,f,Marpole,,Vancouver,49.21334,-123.11219,House,Private room,2,2,1,1,$130.00,1,14,14,3.11
34417665,Vancouver lucky and luxury house,182110861,Yannie,t,Richmond,6,6,f,Dunbar Southlands,,Vancouver,49.23743,-123.19639,Villa,Private room,4,1,2,2,$299.00,3,1125,5,1.32
34418103,"Downtown Water Views, Parking, Pool/Hot Tub!",147167124,Mehran,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27921,-123.10617,Apartment,Entire home/apt,6,2,2,4,$350.00,1,1125,30,6.92
34419186,2br Suite Close to Downtown Vancouver BC,259825020,Raji,f,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.28585,-123.04606,Guest suite,Entire home/apt,4,1,2,2,$150.00,2,1125,20,4.92
34422223,"Gorgeous Views, Downtown , 2 Free Parkings",180376660,Robert,t,Downtown Vancouver,2,2,f,Downtown Eastside,,Vancouver,49.28042,-123.10931,Apartment,Entire home/apt,6,2,2,4,$450.00,2,1125,23,6.05
34422652,UBC St. George School Golf course view House,36238668,Chanel,f,Dunbar-Southlands,2,2,t,Dunbar Southlands,,Vancouver,49.23544,-123.20249,House,Entire home/apt,12,3,6,7,$788.00,3,1125,1,0.32
34423154,Downtown 2 bedroom apartment with 1 free parking,10397079,Vishal,f,,2,2,f,Downtown,,Vancouver,49.27897,-123.12628,Condominium,Entire home/apt,4,2,2,2,$350.00,1,7,1,1
34423582,Back to schoo BIG DISCOUNT!! Beautiful One bedroom,165011330,Flossie,f,Kensington-Cedar Cottage,4,4,f,Kensington-Cedar Cottage,,Vancouver,49.23606,-123.06651,Guest suite,Entire home/apt,3,1,1,2,$90.00,1,30,25,6.1
34424045,Modern 1 bed apt. in trendy Crosstown district,170223371,Chiara,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27953,-123.10733,Apartment,Entire home/apt,2,1,1,1,$121.00,2,7,10,2.7
34425861,Bond's Apartment,259883474,Matheus,f,West End,1,1,f,West End,,Vancouver,49.28426,-123.12668,Apartment,Shared room,1,1,1,1,$45.00,30,30,0,
34426772,Heritage Home - Main & Upper Level Family Friendly,15359189,Alex,f,Kensington-Cedar Cottage,4,4,t,Kensington-Cedar Cottage,,Vancouver,49.2477,-123.07993,House,Entire home/apt,7,1.5,3,3,$290.00,4,27,0,
34428146,8min Walk to Beach 2BR Apt with AC&Parking,151123195,Julia,f,Downtown Vancouver,3,3,f,Downtown,,Vancouver,49.27738,-123.1275,Apartment,Entire home/apt,4,1,2,2,$285.00,3,10,21,5
34429378,Spectacular ocean and mountain view ENTIRE PLACE,141203035,James,t,Downtown Eastside,2,2,f,Downtown Eastside,,Vancouver,49.28218,-123.08304,Apartment,Entire home/apt,4,1,1,1,$138.00,2,30,23,5.85
34429695,Amazing center downtown 1BDRM+Living room fits 4,259903055,Mori,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27992,-123.1189,Apartment,Entire home/apt,4,1,2,3,$399.00,1,60,27,7.36
34436113,Gorgeous Vancouver Home with Views,60779196,Gwen,f,Arbutus Ridge,1,1,f,Arbutus Ridge,,Vancouver,49.24769,-123.16834,House,Entire home/apt,6,3.5,4,5,$400.00,30,1125,1,0.67
34442071,"Sunny 5 bedroom house in Dunbar, close to UBC",54410405,Steph & Angie,f,Dunbar-Southlands,1,1,t,Dunbar Southlands,,Vancouver,49.25708,-123.18639,House,Entire home/apt,8,2.5,5,4,$350.00,3,1125,0,
34446877,Bright newly renovated 2 bedroom suite.,23342484,Kristy,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26369,-123.09186,Apartment,Entire home/apt,4,1,2,2,$301.00,2,14,4,1.29
34447802,"Unique Bedroom, 1 min walk to Skytrain",260039867,Helen,t,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.24912,-123.05498,House,Private room,2,1,1,1,$40.00,1,1125,32,7.16
34448147,Bunniya #Cool Room,218797364,Vivienne,f,Fraserview,6,6,f,Victoria-Fraserview,,Vancouver,49.21323,-123.05731,House,Private room,1,1,1,1,$38.00,1,1125,9,2.48
34450521,Spacious 2-bedroom townhouse in Mt. Pleasant,6115006,Isaac,t,,2,2,t,Mount Pleasant,,Vancouver,49.26105,-123.09948,Townhouse,Entire home/apt,4,1.5,2,2,$245.00,4,90,10,2.48
34450773,New Bright and Spacious Suite in West Point Grey,260070786,Chelsea,t,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.25757,-123.19335,Guest suite,Entire home/apt,2,1,1,1,$140.00,2,1125,23,6.05
34452437,"townhome in dunbar, walking distance to stores.",103287787,Zixin,f,,1,1,f,Dunbar Southlands,,Vancouver,49.24906,-123.18486,Apartment,Entire home/apt,5,1.5,3,3,$184.00,1,60,6,1.94
34459274,2-3 person bedrooms,189726827,Xiao An,t,Dunbar-Southlands,10,10,t,Dunbar Southlands,,Vancouver,49.25279,-123.1844,Villa,Private room,3,1,2,1,$150.00,1,1125,7,2.84
34467592,Beautiful family home in Central Vancouver,260177630,Jennifer,f,Riley Park,1,1,f,Riley Park,,Vancouver,49.25004,-123.1108,House,Entire home/apt,6,3.5,3,3,$950.00,4,21,1,0.73
34469426,Spacious 3 Bed + 2.5 bath Townhouse,70487725,Stanley,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.25185,-123.07519,Townhouse,Entire home/apt,7,2.5,3,3,$250.00,2,1125,11,2.87
34473037,Private Room in the heart of downtown,172455200,Eun,f,,3,3,f,South Cambie,,Vancouver,49.25321,-123.12117,Apartment,Private room,1,1,1,1,$121.00,30,1125,0,
34475317,"Beautiful, cozy and NEW!",260233362,Vancouver,f,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.24231,-123.18207,Tiny house,Entire home/apt,4,1,2,3,$258.00,2,1125,9,2.37
34476037,"Comfortable 3 bedroom home, very convenient",201389638,Yue,f,Marpole,1,1,f,Marpole,,Vancouver,49.21178,-123.14273,House,Entire home/apt,6,3,3,3,$301.00,3,1125,3,1.55
34476997,Luxury Boutique 2bed 1bath suites in Vancouver,245847291,Derick,t,Marpole,13,13,f,Marpole,,Vancouver,49.21122,-123.11668,Apartment,Entire home/apt,4,1,2,2,$140.00,30,1125,0,
34478325,Waterfront Retreat,21979733,Gordon,t,Fairview,3,3,t,Fairview,,Vancouver,49.26726,-123.13044,Townhouse,Entire home/apt,5,1,2,3,$136.00,3,100,26,6.14
34480142,Cozy House Vancouver,94129498,Hang,f,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.25444,-123.17931,House,Entire home/apt,3,2,1,2,$144.00,2,30,15,4.79
34480865,Private bedroom in high end luxury penthouse!,242342369,Omar,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27503,-123.10168,Apartment,Private room,1,1,1,1,$101.00,3,1125,5,1.52
34482447,Modern Downtown Loft w/ Parking,260294406,Hannah,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28014,-123.10702,Condominium,Entire home/apt,3,1,1,1,$250.00,2,1125,24,5.63
34482724,private studio on ground floor.,260297005,Jatrajvir,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.23316,-123.07867,Guest suite,Private room,2,1,1,1,$150.00,1,29,14,3.23
34482838,Comfortable modern family home,63503412,Kate,f,Kensington-Cedar Cottage,2,2,f,Kensington-Cedar Cottage,,Vancouver,49.25943,-123.07593,Townhouse,Entire home/apt,8,3.5,4,4,$250.00,7,1125,8,2.89
34483485,Dream Home - 3+4,257879766,Chunling,f,Fraserview,6,6,f,Sunset,,Vancouver,49.21981,-123.08579,House,Private room,4,1,2,2,$101.00,1,90,4,1.4
34483745,1/BR-3 Beds-Central Downtown location-free parking,260305264,Goodwills,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28021,-123.12444,Apartment,Entire home/apt,6,1,1,3,$180.00,1,1125,24,5.76
34487568,Location! Location!Central Downtown Apartment,260318757,Zee,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28092,-123.1247,Apartment,Entire home/apt,2,1,1,1,$200.00,1,60,26,6.96
34502547,1 BR LOFT / YALETOWN/  PARKING,67446139,Morgan,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27949,-123.12118,Apartment,Entire home/apt,4,1,1,2,$260.00,1,1000,16,3.66
34503034,Vancouver on the Water! Sun and Fun Cruise,260414003,Team,f,Fairview,2,2,f,Fairview,,Vancouver,49.27021,-123.13283,Boat,Entire home/apt,2,0,1,1,$101.00,1,1125,0,
34504182,Vancouver Large 1 Bedroom Private Suite,169719137,Farrah,f,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.27489,-123.03232,House,Entire home/apt,2,1,1,1,$78.00,30,360,1,0.71
34507172,Cozy Cabin Charm in the heart of Vancouver!,20667729,Renee,f,South Cambie,2,2,f,South Cambie,,Vancouver,49.23797,-123.11808,Guest suite,Entire home/apt,6,1,2,3,$150.00,7,1125,6,1.57
34510606,Welcome to our home- two bedrooms basement suites,141248568,Julie,t,Killarney,2,2,f,Killarney,,Vancouver,49.22418,-123.03741,House,Entire home/apt,5,1,2,2,$130.00,1,1125,8,2.12
34510809,2 Bedroom Open Floor Concept Basement Suite.,260468445,Nghia,f,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.26633,-123.02965,House,Entire home/apt,6,1,2,3,$106.00,1,1125,16,4.44
34511658,Front Row Seats To The Fireworks On This Patio!,68773380,Taylor,f,West End,1,1,f,West End,,Vancouver,49.28828,-123.13934,Condominium,Entire home/apt,3,1,1,2,$495.00,3,1125,1,0.38
34513875,Private Comfortable Guest House,6738273,Hira,f,Oakridge,1,1,f,Sunset,,Vancouver,49.22917,-123.10462,Guesthouse,Entire home/apt,3,1,1,2,$135.00,3,1125,16,3.97
34515491,Most central location in downtown : Pacific Center,67248623,Rus,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28387,-123.11717,Condominium,Entire home/apt,2,1,1,1,$150.00,3,1125,18,4.46
34516436,UBC &St George nearby 1Queen 1Bath   Luxury   Room,182110861,Yannie,t,Richmond,6,6,f,Dunbar Southlands,,Vancouver,49.23803,-123.19698,Villa,Private room,2,1,1,2,$159.00,1,1125,1,0.77
34516447,Oasis for 2 at Point Grey Spanish Banks UBC,8362233,R,f,Point Grey/University of British Columbia,1,1,t,West Point Grey,,Vancouver,49.26913,-123.2102,Guest suite,Entire home/apt,2,1,1,1,"$1,000.00",1,28,9,2.6
34516983,Large 2 Bedroom Condo in the ❤ of Downtown - A/C,260520686,Saeromi,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28091,-123.1263,Condominium,Entire home/apt,4,1,2,2,$150.00,2,1125,11,4.85
34534702,Heart of downtown with great city & mountain views,41746903,Coleen,f,Yaletown,2,2,f,West End,,Vancouver,49.2783,-123.13132,Condominium,Entire home/apt,2,1,1,1,$95.00,30,1125,0,
34537516,2 BR Heritage Penthouse Condo Close to Downtown,256382017,Russ,t,Kitsilano,2,2,f,Kitsilano,,Vancouver,49.26138,-123.1466,Condominium,Entire home/apt,6,1,2,2,$124.00,1,29,24,5.9
